"Batch","Site","Transect","Date","Latitude","Longitude","Depth","Subregion","Zone","Habitat","Species","Width","Height","Bleaching","Old","Recent","oPercRecMort","dPercRecMort","TLRate","Disease Conditions","Other Conditions"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","PAST","11","4","BL","10","0","0","0","","","OGI"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","5","1","P","5","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","AAGA","6","2","BL","5","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SBOU","23","10","","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","4","3","","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","AAGA","8","4","BL","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","PAST","9","3","BL","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","AAGA","7","3","BL","30","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","AAGA","10","3","BL","0","10","10","0","","","OGI"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SBOU","15","5","P","0","10","10","0","","","SC"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SINT","10","3","PB","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","10","3","P","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","19","5","P","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","MCAV","35","20","BL","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","23","10","P","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","35","10","P","0","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","PPOR","9","6","BL","30","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","PAST","5","3","BL","0","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","PAST","6","1","BL","5","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","SSID","7","2","P","10","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","PAST","10","3","BL","15","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","SSID","13","4","P","75","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","AAGA","5","1","BL","5","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","SSID","5","1","P","10","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","PAST","5","2","BL","0","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","OFAV","23","19","PB","2","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","DSTO","7","4","P","0","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","SRAD","5","1","BL","5","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","PAST","9","5","BL","35","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","SRAD","7","1","BL","30","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","MCAV","25","30","PB","5","0","0","0","","",""
"FRRP 2023B","Y1197","2","9/22/2023","25.449535","-80.124275","15","Biscayne","Forereef","CONT_LR","SSID","21","10","P","15","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","15","3","BL","10","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","5","2","BL","2","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","5","3","BL","40","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PCLI","18","18","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","22","15","PB","45","15","15","0","","","ABR"
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","7","3","BL","20","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","8","2","BL","5","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","8","3","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PFUR","11","5","BL","25","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","6","4","BL","0","85","85","0","","","TRS"
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PFUR","7","5","BL","60","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","7","4","BL","20","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","6","3","BL","10","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PFUR","25","9","BL","80","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","52","38","P","85","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","9","3","BL","30","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","5","2","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","7","2","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","7","3","BL","40","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","25","12","BL","35","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PPOR","6","5","BL","40","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PPOR","8","3","BL","50","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","9","4","P","5","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","5","3","BL","15","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","9","2","P","20","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","5","4","BL","35","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PPOR","25","6","BL","60","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","10","6","BL","35","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","MCAV","10","4","P","10","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PFUR","15","8","BL","25","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","7","2","P","15","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","20","8","","60","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PFUR","20","6","BL","40","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","9","2","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","9","5","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","13","4","BL","10","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","9","3","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","10","2","BL","10","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","5","4","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PPOR","24","6","BL","50","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","6","4","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","10","7","BL","15","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","6","3","BL","40","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PFUR","9","6","BL","30","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","11","5","BL","90","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","5","4","BL","10","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PFUR","18","7","BL","60","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PCLI","40","17","BL","5","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","6","1","PB","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","7","1","P","5","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","AAGA","6","2","BL","10","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","10","3","","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","6","2","BL","0","100","100","0","","","TRS"
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","PAST","9","4","BL","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","8","4","","0","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SSID","7","7","PB","10","0","0","0","","",""
"FRRP 2023B","Y1199","2","9/22/2023","25.444984","-80.139729","11","Biscayne","Mid Channel","ISOL_MR","SINT","12","4","BL","20","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","17","7","PB","20","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PAST","8","3","BL","0","100","100","0","","","TRS"
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","10","5","P","20","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","EFAS","9","5","BL","0","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","EFAS","14","5","BL","10","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PAST","8","2","BL","35","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PAST","7","1","BL","0","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","5","3","P","5","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","11","4","","25","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PAST","13","4","BL","10","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","20","9","P","20","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","8","3","","5","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","5","4","P","2","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PPOR","6","3","PB","10","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PDIV","7","4","BL","80","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PAST","6","4","BL","50","50","50","0","","","TRS"
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","MCAV","5","3","","2","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","10","3","P","10","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PFUR","15","10","BL","10","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","10","4","BL","10","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SRAD","12","1","BL","70","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SINT","12","2","BL","10","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","7","1","PB","30","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PDIV","15","10","BL","40","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","15","8","PB","10","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PFUR","12","5","BL","80","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","9","2","PB","20","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","15","4","","5","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PPOR","13","9","BL","25","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","9","3","","5","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PFUR","25","11","BL","25","10","10","0","","","ABR"
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PFUR","17","7","BL","40","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PFUR","18","14","BL","20","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PAST","7","2","BL","30","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PFUR","15","10","BL","20","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","12","6","PB","25","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PPOR","12","6","BL","20","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","EFAS","14","5","PB","10","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","SSID","12","3","","10","10","10","0","","","OGI"
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PFUR","25","9","BL","20","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PAST","8","4","BL","0","100","100","0","","","TRS"
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PAST","6","2","BL","0","10","10","0","","","TRS"
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","AAGA","5","4","BL","0","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","PPOR","6","5","BL","50","0","0","0","","",""
"FRRP 2023B","Y1198","2","9/22/2023","25.446339","-80.150176","15","Biscayne","Mid Channel","ISOL_MR","AAGA","10","3","BL","15","0","0","0","","",""
